displacement,kilowatts,mileage,price,year,transmission_encoded,type_encoded
1.2,77,220000,10900,2012,0,5
2.0,103,203000,13650,2013,0,2
2.0,103,330000,14600,2012,2,2
1.6,77,254253,11700,2011,0,2
1.6,66,217754,11890,2012,0,0
1.6,77,226000,18000,2013,0,2
1.6,85,318000,19950,2017,0,2
1.6,77,268000,16700,2012,0,2
1.4,66,200000,16900,2015,2,0
2.0,110,171889,19500,2014,0,2
2.0,110,169000,21900,2014,0,2
2.0,135,177000,24000,2015,2,2
1.4,110,140000,22500,2017,2,2
1.6,85,130545,23950,2018,2,2
2.0,77,280000,21900,2016,2,2
1.6,85,242000,22999,2018,2,2
2.0,110,229000,21000,2015,2,2
1.0,85,188000,24900,2018,2,2
2.0,140,180000,27500,2016,2,2
1.0,81,109000,25500,2018,2,0
1.6,88,213000,27990,2018,0,2
2.0,110,280000,28500,2017,0,2
1.6,85,165000,28500,2019,0,0
2.0,135,285000,27500,2017,0,4
2.0,110,202800,25500,2016,0,3
1.6,85,149672,26800,2019,0,2
2.0,110,188000,26000,2014,0,2
1.9,74,150000,5500,2005,0,0
2.0,85,23000,57000,2022,2,5
1.0,85,8,49990,2024,0,5
2.0,140,212000,36990,2015,2,2
2.0,140,180000,31900,2015,2,2
1.9,47,314000,6450,2007,0,0
1.2,77,240000,7600,2010,2,1
1.2,55,215000,8800,2010,0,0
1.9,66,319000,6500,2004,0,2
1.2,44,220000,7800,2010,0,0
2.0,103,300000,8999,2007,0,2
1.9,77,379000,9850,2006,0,2
1.2,55,246000,6700,2008,0,0
2.0,103,264000,9000,2007,0,2
1.4,55,247000,7900,2010,0,0
1.8,118,246627,10000,2011,0,2
1.4,51,267905,5999,2006,0,0
1.6,77,360000,6200,2011,0,2
1.9,77,150000,6600,2005,2,2
2.0,103,267000,14900,2009,0,5
1.2,81,164950,14550,2018,0,2
1.2,55,280000,9500,2012,0,0
1.6,77,248379,12500,2010,0,2
2.0,103,290000,10300,2009,0,2
1.6,77,292024,13800,2011,0,2
2.0,103,230000,13900,2011,2,2
1.6,77,247000,10590,2011,0,0
1.6,77,255,11300,2011,0,2
1.6,77,261000,13500,2012,0,2
1.4,100,130000,14500,2016,0,0
2.0,125,240000,17900,2010,0,5
1.6,81,287000,18650,2014,0,2
2.0,103,238840,17990,2012,2,5
1.6,77,256000,18970,2013,0,2
2.0,125,190500,16500,2011,2,4
1.0,70,122283,16900,2019,0,2
2.0,103,240800,19300,2013,2,2
1.6,77,228234,19450,2013,2,2
2.0,110,194710,24500,2017,0,2
1.6,81,195000,22400,2016,0,2
1.6,85,230000,23999,2018,2,2
1.6,66,320000,21700,2017,0,2
1.6,85,299999,22700,2018,2,2
2.0,147,80800,59900,2019,2,2
2.0,150,191341,44999,2019,2,2
1.0,75,1,34311,2023,0,0
2.0,110,169000,34900,2018,0,2
2.0,140,62800,54900,2019,2,2
1.0,81,1,47700,2023,0,5
2.0,110,1,59200,2024,0,2
2.0,110,1,81255,2023,2,2
2.0,85,96000,43500,2021,2,5
2.0,140,240000,41999,2017,2,5
2.0,125,250000,5800,2010,0,4
1.2,55,263000,7600,2011,0,0
0.9,44,170000,7500,2014,0,0
1.2,44,205000,5190,2009,0,0
1.9,77,302000,8500,2008,0,2
2.0,103,340000,9900,2009,2,2
1.6,55,236000,8750,2010,0,0
1.9,77,336471,10000,2010,0,2
1.9,47,295000,5300,2001,0,0
2.0,103,269373,7999,2008,0,2
1.2,47,185230,5500,2007,0,0
1.9,77,284000,9500,2008,0,2
1.9,74,370000,5700,2001,0,2
1.9,66,165000,5700,2005,0,2
1.6,75,300000,6800,2008,0,2
1.2,44,270000,7500,2009,0,0
1.6,77,253000,12500,2012,2,2
1.6,77,283000,10800,2013,0,1
1.9,77,155000,13200,2009,0,2
1.6,77,243123,12300,2011,0,2
2.0,81,298000,10300,2010,0,5
1.6,77,245123,11600,2011,0,2
1.6,77,183000,13300,2010,0,2
1.6,77,232145,12400,2011,0,2
1.9,77,290000,15300,2010,0,2
1.6,81,201000,17900,2017,0,2
1.6,81,217000,19700,2016,2,2
1.6,81,300000,17950,2016,0,2
1.6,66,248000,17650,2017,0,2
2.0,110,250000,16999,2014,0,2
1.6,81,237200,18950,2013,0,2
1.6,81,238000,15800,2015,0,2
2.0,103,223000,15250,2011,0,2
2.0,125,260000,18000,2011,2,4
2.0,81,191000,14500,2011,0,5
2.0,110,236000,16990,2014,0,2
1.6,77,260000,18000,2013,0,2
2.0,125,311500,15550,2010,2,2
1.6,77,226000,18500,2013,0,2
2.0,110,6,76500,2024,2,5
2.0,143,60000,68000,2022,2,4
2.0,110,203000,43900,2017,2,5
2.0,110,78000,51600,2020,2,2
2.0,140,173000,36400,2016,2,2
2.0,140,133000,62000,2019,2,5
2.0,110,24000,56500,2022,2,2
1.5,85,4,47110,2024,0,2
1.4,110,28000,43900,2022,2,2
1.4,110,27831,43000,2022,2,2
1.4,59,220000,8900,2009,0,0
2.0,81,305000,10000,2011,0,2
1.2,55,219000,7700,2011,0,0
1.6,66,215679,10000,2010,0,0
1.9,77,311000,9500,2006,0,2
1.6,75,280000,8900,2009,0,2
1.9,47,233000,5250,2003,0,0
1.2,51,202390,8500,2012,0,0
1.9,77,276000,7950,2008,0,2
1.9,74,297000,4600,2001,0,0
1.9,77,358556,7999,2005,0,2
1.2,55,190000,9500,2011,0,0
1.2,51,137,8900,2011,0,0
1.4,55,189460,5200,2003,0,0
2.0,103,257000,8500,2006,0,2
1.6,77,261650,10500,2011,0,2
1.2,55,159000,11500,2015,0,2
1.6,77,280000,10900,2013,0,0
1.6,77,223000,13899,2012,0,2
2.0,103,330123,15000,2009,0,2
1.9,77,297000,11600,2009,0,2
1.6,77,192400,12350,2010,0,2
1.9,77,269822,10500,2009,0,2
1.4,55,350000,14000,2018,0,0
2.0,110,295000,19500,2013,2,2
1.6,77,245357,14750,2012,0,2
2.0,135,190000,16000,2017,2,2
2.0,110,158000,18800,2014,0,2
2.0,110,182000,35900,2019,2,2
1.5,110,0,53694,2024,0,5
1.0,81,0,49138,2023,0,2
2.0,110,281000,34000,2016,2,2
1.0,70,6,37970,2024,0,5
2.0,110,130000,33900,2018,0,2
2.0,140,240000,35500,2016,2,2
1.6,55,191000,9000,2013,0,0
1.8,116,250000,8000,2011,0,2
2.5,120,528000,5500,2008,0,2
1.2,55,180000,8800,2011,0,0
1.2,55,197000,9000,2011,0,0
1.2,55,285000,7100,2010,0,0
1.9,66,400000,5850,2009,0,2
1.9,66,244301,6000,2003,0,2
2.0,103,350000,8000,2007,0,2
1.2,44,150000,9800,2009,0,0
1.6,77,240365,8900,2009,0,2
2.0,103,160000,9950,2008,0,2
1.4,53,255000,6300,2007,0,0
1.9,66,313000,4900,2003,0,2
1.6,55,234000,8600,2011,0,0
1.6,66,403000,7500,2011,0,1
1.9,77,345000,8499,2008,0,2
1.9,77,330000,8500,2006,0,2
1.9,77,250000,7500,2007,0,2
1.6,66,220000,9500,2011,0,0
2.0,81,200699,14600,2011,0,2
2.0,103,267462,13999,2012,2,2
1.6,77,280000,12300,2011,0,2
1.2,51,144000,11900,2013,0,0
1.6,77,184233,11499,2011,0,0
1.6,77,211566,11999,2011,0,0
1.6,77,237809,12850,2010,0,2
2.0,103,261000,12800,2010,0,2
1.4,90,141900,10200,2013,0,2
1.6,66,255000,10900,2012,0,1
1.2,77,159000,9600,2011,0,0
1.6,77,284671,11500,2011,0,2
1.6,77,260000,12500,2012,0,2
1.6,66,193000,12300,2014,0,2
1.2,55,225000,13000,2013,0,1
1.6,77,260000,11900,2011,0,2
1.6,77,271000,12500,2011,0,2
1.6,66,183000,10500,2011,0,1
1.6,55,152000,10999,2011,0,0
1.6,66,225000,10666,2010,0,0
2.0,110,230000,19900,2016,2,2
1.6,77,290,16800,2014,0,2
2.0,103,172000,16500,2011,2,5
1.6,77,207000,15900,2015,0,2
2.0,103,235000,17400,2012,0,5
1.6,77,244000,15800,2015,0,2
1.6,77,289000,18000,2013,0,2
1.6,85,272000,30500,2019,2,5
1.5,85,3,53916,2024,2,2
2.0,110,123000,49900,2021,2,2
2.0,110,3,59916,2024,2,2
1.9,74,222955,6000,2003,0,0
1.2,55,245000,9300,2011,0,0
1.9,105,280000,8500,2006,2,2
1.2,55,210237,8750,2011,0,0
1.4,59,256600,6300,2007,0,0
2.0,103,250000,7750,2005,0,2
1.6,66,316000,8000,2011,0,1
1.9,47,230000,6900,2006,0,0
1.6,55,172000,9600,2010,0,0
1.2,63,156700,9700,2014,0,0
1.9,77,231900,9150,2007,0,0
1.6,77,212000,13900,2012,0,2
1.6,77,225000,10800,2011,0,2
1.6,77,290000,10300,2013,0,2
1.6,77,202000,13500,2012,0,2
1.8,118,235000,11800,2009,0,2
2.0,103,263000,14999,2011,2,2
1.6,77,270000,11300,2011,0,2
1.2,55,126000,10888,2010,0,0
1.6,77,225000,12900,2012,0,2
1.6,77,248000,10300,2013,0,1
1.6,77,205993,12999,2013,0,2
1.6,77,270000,16700,2014,0,2
1.2,55,255000,8499,2010,0,0
1.6,77,224000,9850,2014,0,0
1.6,77,260718,14250,2013,2,2
1.6,77,260000,11450,2012,0,2
1.6,77,310000,12700,2012,0,2
1.2,63,230,10700,2013,0,0
1.6,77,2,12500,2012,0,2
1.9,77,291000,12500,2009,2,2
2.0,85,254545,12999,2012,2,2
2.0,103,373000,13200,2010,0,2
1.6,77,300000,12350,2011,0,2
1.6,77,300,11000,2011,0,2
1.6,77,293000,11500,2010,0,2
1.6,66,300000,13500,2014,0,2
1.6,66,260000,11300,2011,0,2
1.6,77,308708,12700,2013,0,2
1.6,77,275000,11400,2011,2,2
1.0,44,141523,13900,2017,0,0
1.6,77,235000,9700,2010,0,2
1.2,47,269300,3600,2004,0,0
1.9,47,303000,3800,2000,0,0
1.9,77,335000,4000,2002,0,2
1.9,47,345000,4800,2002,0,0
1.2,44,270000,4950,2008,0,0
1.9,47,384203,4350,2002,0,0
1.9,47,285500,3800,2002,0,0
1.9,47,300000,4800,2001,0,0
1.3,50,121000,2100,1996,0,0
1.9,47,315140,3850,2004,0,0
1.4,55,255689,2700,2001,0,0
1.9,47,311614,4500,2002,0,0
1.4,50,155000,4500,2003,0,0
1.9,74,250000,4950,2001,0,0
1.9,77,275000,4300,2007,0,0
1.6,74,340000,3000,2001,0,2
1.9,47,235852,4500,2000,0,0
1.9,47,270000,4750,2004,0,0
1.4,50,203000,4200,2002,0,0
1.2,44,150000,9800,2009,0,0
1.3,43,93802,1400,2000,0,0
1.4,51,340000,4150,2006,0,0
1.9,47,80000,3500,1999,0,0
1.9,74,250000,4500,2001,0,0
1.2,47,230000,3499,2007,0,0
1.9,77,321334,7800,2007,0,2
1.2,66,87000,8700,2011,0,0
1.9,66,322000,5950,2002,0,2
1.6,85,236000,8400,2011,0,5
1.6,77,202000,8900,2010,0,0
1.6,66,243000,9650,2011,0,0
1.2,55,226000,7800,2010,0,0
1.2,55,247000,7500,2011,0,0
1.6,55,191000,8800,2013,0,0
1.9,77,150000,5990,2007,0,2
1.9,66,150000,5900,2004,0,2
1.2,55,249824,8750,2011,0,0
2.0,103,303000,13400,2010,2,2
1.6,77,182000,13900,2012,0,2
1.6,55,218000,10450,2011,0,0
2.0,103,234123,13990,2009,0,5
1.6,77,224000,12350,2009,0,2
2.0,125,325000,12900,2009,0,4
1.6,77,260962,10950,2011,0,2
2.0,103,198321,9900,2008,0,2
1.6,77,202000,9600,2010,0,0
1.6,77,295000,10999,2010,0,2
1.6,77,280000,14500,2013,2,2
2.0,135,320000,18600,2018,2,3
2.0,103,168000,19999,2013,2,5
2.0,103,251386,15350,2010,0,5
1.6,85,260000,19900,2018,2,2
1.6,81,223400,17900,2017,2,2
1.6,77,289000,15900,2013,0,2
2.0,81,236000,16900,2013,0,5
2.0,103,243256,14999,2012,0,3
1.6,81,261885,15800,2014,0,2
1.6,81,228000,17000,2014,0,2
1.4,66,205000,17900,2018,0,0
1.6,77,244300,16250,2014,0,2
2.0,103,150000,15000,2010,0,5
1.4,66,245000,16250,2017,0,0
2.0,125,212000,15000,2011,0,5
1.6,81,270000,20999,2016,0,2
2.0,103,230000,20900,2014,0,5
1.6,77,117000,23000,2016,0,2
2.0,140,251000,24900,2017,2,2
2.0,110,243000,20500,2015,0,2
1.6,85,159000,25900,2017,0,2
2.0,110,256000,27800,2016,0,2
1.6,88,212000,25999,2016,0,2
1.6,85,126814,27000,2017,0,2
2.0,125,190000,24000,2015,2,2
2.0,110,182758,33990,2018,2,2
1.6,85,148000,27700,2017,0,2
2.0,110,210000,27500,2020,0,2
2.0,140,259000,44000,2017,2,5
2.0,110,5,71861,2024,2,2
2.0,110,114000,43900,2021,2,2
2.0,110,0,57590,2024,2,2
2.0,85,7,55928,2024,0,2
2.0,110,7,61805,2024,2,2
2.0,110,119000,34900,2017,2,2
2.0,140,239000,39900,2015,2,2
2.0,85,154000,36900,2020,0,2
2.0,110,210412,39900,2018,2,2
2.0,85,150000,39450,2021,0,2
2.0,110,158000,52900,2020,2,5
2.0,135,236000,31900,2019,2,4
2.0,195,17921,119900,2023,2,5
1.9,81,267000,4250,2001,0,2
1.9,74,150000,4400,2001,0,0
1.2,47,230000,4600,2005,0,0
1.9,47,350000,1900,1999,0,0
1.4,60,123456,2500,2002,0,0
1.4,47,150000,2999,2001,0,0
1.9,66,275200,3400,2000,0,2
1.2,48,320000,3300,2005,0,0
1.4,44,30000,2650,2001,0,0
1.9,81,294000,4800,2002,0,2
1.2,44,271000,4300,2004,0,0
1.3,43,90000,1950,2000,0,0
1.2,51,146,9000,2011,1,0
1.9,47,288050,5000,2006,0,0
1.4,74,200000,2500,2001,0,0
1.8,110,297866,3800,2005,0,2
1.9,66,350000,4800,2004,0,2
1.9,81,250000,4350,1999,0,2
1.9,74,278580,4700,2001,0,0
1.4,44,193000,3400,2003,0,0
1.2,47,250000,4100,2005,0,0
1.3,43,180000,880,2001,0,0
1.9,74,385000,2600,2004,0,2
1.2,55,222000,10000,2013,0,2
1.9,77,280000,8500,2006,0,2
1.4,59,311943,6500,2008,0,0
1.9,77,335774,7000,2005,0,2
1.4,59,527136,4900,2007,0,1
1.4,59,425995,4900,2008,0,1
1.9,77,360000,7000,2005,0,2
1.9,77,260000,8300,2006,0,2
1.2,47,180000,6000,2006,0,0
1.9,47,240000,5100,2004,0,0
1.2,55,263000,9700,2012,0,0
1.6,77,265000,9500,2010,0,2
1.2,77,231000,10200,2013,0,2
1.2,63,229000,9900,2010,0,0
1.6,77,288000,11900,2013,2,2
1.6,77,248000,13300,2011,0,5
2.0,103,320000,13800,2012,2,2
1.2,63,209327,12000,2013,0,2
1.6,77,192300,11300,2013,0,2
1.6,77,251369,14999,2014,0,2
1.6,77,209124,14500,2014,0,2
1.6,77,182317,12900,2010,2,2
1.6,77,241325,11800,2012,0,2
2.0,81,247000,13200,2011,0,5
1.9,77,320000,10800,2009,0,2
2.0,110,299000,16499,2015,0,2
2.0,125,310000,18500,2011,2,4
1.6,77,209000,17100,2013,0,4
1.6,77,259000,16900,2013,0,2
1.6,81,250000,17300,2014,0,2
2.0,125,330000,17950,2012,2,4
2.0,110,270000,21999,2016,0,2
1.6,81,227400,22000,2016,2,2
2.0,110,218555,20400,2013,0,2
1.6,81,240000,21999,2017,0,2
1.6,85,216000,23900,2019,2,2
1.6,85,257000,21600,2017,2,2
1.6,85,212691,24500,2020,0,2
1.0,81,19353,29500,2021,0,5
1.4,110,104000,27000,2017,2,2
2.0,110,277000,30000,2016,0,2
1.6,85,161000,28500,2019,2,2
2.0,110,190000,29000,2018,2,2
1.6,85,205000,26800,2019,2,2
1.6,81,110000,27000,2016,0,2
1.6,115,150000,29499,2019,0,2
1.2,44,150000,7300,2010,0,0
2.0,140,128500,62900,2020,2,5
1.4,63,150000,8000,2010,0,0
1.0,85,1,41487,2024,2,0
1.6,88,205500,37500,2018,0,2
1.5,110,27000,42600,2022,0,2
2.0,110,188000,30500,2017,0,2
2.0,110,156000,32500,2017,2,2
1.0,70,4,35560,2024,0,0
2.0,85,18000,45000,2023,0,2
1.4,55,150000,3500,2003,0,0
1.3,50,118000,2000,2001,0,0
1.4,50,251921,3500,2003,0,0
1.9,47,290000,4200,2003,0,0
1.2,47,245000,4700,2005,0,0
1.9,96,350000,4800,2004,2,2
1.4,40,230000,2200,2001,0,0
1.2,40,162000,3900,2004,0,0
1.9,47,180259,1400,1999,0,0
2.0,85,345000,3999,2002,0,2
1.2,55,206000,9700,2011,0,0
1.2,51,230000,5750,2008,0,0
1.6,74,279000,8900,2010,0,0
1.2,44,134550,8450,2012,0,0
1.6,66,236326,9550,2010,0,0
2.0,103,150000,7000,2006,0,2
1.6,77,345000,8700,2009,0,2
1.9,77,330000,8700,2007,0,2
1.2,55,180000,8600,2011,0,0
2.0,103,282000,8350,2005,2,2
1.9,81,393975,5500,2004,0,2
1.9,96,312000,5600,2002,0,2
1.6,55,230000,9500,2013,0,0
1.9,77,320000,5100,2004,0,0
1.9,77,295285,8888,2006,0,2
2.0,103,273111,7400,2007,0,2
1.9,74,260000,5500,2003,0,0
1.2,55,226000,7600,2010,0,0
2.0,81,240,14500,2012,0,5
1.6,77,160000,11500,2010,0,2
1.6,66,175000,14800,2015,0,2
1.6,77,170000,14500,2013,2,2
1.6,77,255350,11900,2011,0,2
1.2,51,140000,10500,2014,0,0
1.6,77,198000,10000,2010,0,2
2.0,103,275000,11800,2010,0,2
2.0,103,250000,14999,2012,0,5
1.9,77,156000,13200,2009,0,2
2.0,103,237123,13999,2013,2,2
1.9,77,235000,10999,2012,0,2
1.6,77,280000,11500,2011,0,2
2.0,103,191000,13850,2012,0,2
1.6,77,220000,11800,2011,0,2
1.6,77,220000,14000,2011,0,2
1.6,77,230000,11500,2012,0,2
2.0,140,25000,16000,2012,0,2
2.0,103,259890,16500,2011,0,5
1.4,55,91363,19000,2016,0,0
1.0,44,43998,18000,2019,0,0
2.0,103,290000,18700,2014,0,2
2.0,110,298000,16950,2014,2,2
2.0,103,320000,15500,2010,0,5
2.0,110,296000,18500,2013,2,2
1.6,75,192000,16990,2013,0,2
1.6,77,258980,15800,2015,0,2
2.0,103,150000,14500,2010,2,2
1.6,77,198000,19999,2014,0,2
1.2,66,98270,16200,2015,0,0
1.6,77,230000,18700,2014,0,2
1.6,81,246000,16800,2014,0,2
2.0,110,221000,20990,2017,0,2
1.6,81,193362,23900,2018,0,2
2.0,110,212000,24300,2014,0,2
1.6,85,60000,30000,2019,0,2
2.0,140,174814,39990,2019,2,2
2.0,140,180000,34500,2015,2,2
1.2,55,250000,7900,2010,0,0
1.4,51,198000,7300,2007,0,0
1.8,88,160000,8999,2009,0,2
1.4,59,194000,7000,2008,0,0
1.4,51,192000,6000,2003,0,0
1.9,66,186000,8400,2008,0,2
1.2,47,128000,6400,2009,0,0
1.2,55,220000,7500,2010,0,0
1.6,55,240000,7900,2010,0,0
1.9,74,333212,5250,2002,0,0
1.9,47,150000,4850,2000,0,0
1.9,74,268000,6400,2004,0,0
1.9,74,275000,7500,2008,0,0
1.9,77,310416,8500,2007,0,2
1.6,77,214000,12900,2014,0,2
1.6,66,248640,11790,2012,0,0
2.0,103,260000,14600,2009,0,5
1.6,77,175000,11880,2010,0,0
2.0,103,318000,11900,2009,0,2
1.2,77,245123,12000,2010,0,5
1.6,77,240000,12400,2011,0,2
2.0,103,200000,13200,2010,0,2
1.6,77,213000,14300,2014,0,2
1.9,77,189000,11900,2009,0,2
1.6,77,150000,11500,2009,0,2
1.6,81,330000,14000,2015,0,2
1.6,77,311000,10450,2011,0,2
1.6,77,150000,11900,2010,0,2
1.6,66,350000,14300,2015,0,2
1.6,77,321000,13200,2014,0,2
2.0,110,290000,18000,2014,0,2
1.6,77,277910,19500,2014,0,2
2.0,103,249600,17900,2012,0,3
1.4,66,241308,15999,2016,2,2
1.6,77,326000,14700,2014,0,2
1.6,85,220000,16700,2014,0,2
1.6,81,312000,16700,2015,0,2
1.6,77,240000,15900,2015,0,2
1.6,77,307000,15900,2014,2,2
1.6,77,158650,18500,2013,0,2
1.6,81,230000,15900,2015,0,2
2.0,110,104609,58500,2019,2,5
2.0,110,105000,44600,2019,2,5
1.0,85,143000,35590,2020,0,2
1.6,85,21502,35700,2018,0,2
2.0,110,184542,41700,2019,0,5
2.0,90,108543,42700,2020,2,2
1.2,55,242000,7500,2011,0,0
1.9,66,278525,5500,2002,2,2
1.9,74,235000,7200,2007,0,0
1.9,74,310254,6300,2008,0,2
1.9,77,275680,8999,2007,0,2
1.6,75,245000,7000,2007,0,2
2.0,103,300000,7400,2006,0,2
2.0,104,247000,8400,2007,0,2
1.2,55,350000,7500,2012,0,1
1.2,47,130000,7700,2009,0,0
1.9,77,320000,8900,2007,0,2
1.2,51,134000,7350,2008,0,0
1.4,51,159839,6499,2007,0,0
1.9,77,258000,8800,2009,0,2
1.2,77,181000,11500,2010,0,5
1.6,77,264000,11990,2010,0,2
1.4,66,195000,13600,2015,0,0
1.6,77,274290,14900,2013,0,2
1.6,77,237558,12200,2011,0,2
1.2,63,198000,16500,2014,2,2
2.0,103,275000,15500,2010,0,2
1.6,77,239000,17500,2013,0,2
1.6,77,220000,16600,2014,0,2
2.0,125,239000,15600,2009,2,4
2.0,110,349900,40700,2018,2,5
2.0,110,220000,46000,2019,2,5
2.0,110,165000,36900,2018,2,2
2.0,110,2000,50000,2024,2,2
1.6,88,320000,31500,2018,0,2
1.9,74,301144,5200,2004,0,0
2.0,103,395000,6500,2008,2,2
1.9,66,340000,5900,2005,0,2
1.9,77,290000,6950,2005,0,2
1.9,74,284652,6500,2003,0,0
1.4,63,212000,7800,2008,0,0
1.9,66,280000,6600,2005,0,2
1.9,77,3700,8000,2008,0,0
1.6,55,137000,9500,2011,0,0
1.2,55,190000,9550,2012,0,0
1.9,74,230873,5900,2003,0,0
1.2,55,195000,9500,2011,0,0
1.6,66,246000,8999,2012,0,0
1.6,75,366000,9000,2009,0,2
1.2,57,340000,6500,2007,0,0
1.6,77,230000,8500,2009,0,2
1.6,55,210000,10000,2013,0,0
1.2,50,82000,9200,2012,0,0
1.9,77,270850,9500,2007,0,2
1.2,55,218000,7900,2013,0,1
1.2,77,150000,13000,2010,2,5
2.0,103,236509,15000,2010,0,2
1.0,55,160000,13500,2015,0,0
1.6,77,230000,11800,2012,0,2
1.6,66,313000,12000,2017,0,2
2.0,81,350000,12900,2013,0,2
1.6,66,138600,12990,2011,0,0
1.9,77,300000,10500,2005,2,2
1.6,77,310000,10500,2012,0,2
2.0,105,26000,12200,2010,0,2
2.0,81,230000,16600,2010,0,5
1.6,81,214866,19800,2016,0,2
1.6,88,229600,30600,2016,0,2
2.0,110,215400,38000,2018,0,2
2.0,110,290000,42500,2018,2,5
2.0,110,170000,35000,2018,2,2
2.0,110,168709,39900,2020,2,2
2.0,112,195000,32800,2019,2,2
2.0,110,148000,36500,2018,0,2
1.9,77,322000,8500,2006,2,2
1.6,77,290000,9400,2011,0,2
1.9,77,345000,8700,2007,0,2
1.9,77,270000,8400,2006,0,2
1.2,55,287000,8300,2011,0,0
1.4,55,300000,5000,2001,0,0
1.9,77,360000,7900,2006,0,2
1.6,55,265000,9300,2010,0,0
1.6,77,253000,11700,2011,0,2
1.6,77,341000,11900,2009,2,2
1.6,77,200000,12500,2014,0,2
1.9,77,300000,14000,2010,0,2
1.6,77,215000,11500,2013,0,2
2.0,103,290000,14900,2012,2,2
1.6,77,213000,12500,2010,0,1
1.6,55,260000,9950,2013,0,0
1.9,77,270000,11200,2009,0,2
1.6,77,102000,13500,2010,2,0
1.4,90,255777,11600,2012,2,2
1.6,77,221000,13500,2010,0,2
1.6,66,257000,10950,2012,0,1
1.9,77,304000,11500,2009,0,2
1.9,77,210000,14200,2010,0,2
1.6,77,224000,13200,2013,0,2
1.6,88,198300,11900,2011,0,2
1.6,81,288000,19600,2017,0,2
1.6,81,251000,19300,2014,0,2
1.6,77,208500,17200,2013,0,2
1.6,85,97200,32200,2020,0,2
1.4,52,223656,6800,2008,0,1
1.6,66,235000,8700,2010,0,0
1.9,77,349000,8800,2007,0,2
2.0,81,270000,13300,2010,0,5
1.0,55,173000,14000,2015,0,0
1.6,77,208640,13400,2012,0,2
1.9,77,280000,12600,2009,0,2
1.6,55,152000,9800,2011,0,0
1.6,77,225165,12950,2011,0,2
1.6,77,243000,10500,2011,0,1
1.6,77,230000,10500,2010,0,2
1.9,77,272000,12900,2009,2,2
1.6,77,191000,13950,2013,0,2
2.0,103,275000,12900,2010,0,5
2.0,103,360000,10400,2011,0,2
1.2,55,220000,8600,2012,0,0
1.2,57,255000,6500,2007,0,0
1.6,77,328000,10600,2010,0,2
1.9,50,235000,3650,2001,0,0
1.6,77,280356,13600,2010,2,2
1.2,55,196638,7950,2011,0,0
1.9,81,500000,2900,2003,0,5
1.6,74,300000,3100,2002,0,2
1.9,74,313253,4900,2001,0,0
1.9,47,330000,3500,2002,0,0
1.2,47,216000,4300,2005,0,0
2.0,85,250000,2600,2002,0,2
1.6,75,300000,1999,1997,0,2
1.9,47,341000,4950,2001,0,0
1.4,50,285000,3150,2001,0,0
1.9,47,280000,4650,2003,0,0
1.4,51,210000,3700,2007,0,1
1.9,96,273000,4900,2002,0,2
1.4,50,253623,2800,2002,0,0
1.9,81,300000,3500,2002,0,2
1.2,47,291000,2500,2005,0,0
1.9,77,350000,4500,2000,0,2
1.9,74,350000,4800,2001,0,0
1.9,47,369423,4700,2000,0,0
1.9,47,304000,4200,2003,0,0
1.9,47,320000,3200,2004,0,0
1.4,50,280000,2700,2003,0,0
1.9,50,150000,1800,2001,0,0
1.9,77,150000,4300,2002,0,2
1.9,66,370000,4750,2001,0,2
1.6,55,260000,9888,2013,0,0
1.6,66,250000,8444,2012,0,0
1.2,55,190000,8300,2011,0,0
1.6,66,272000,8600,2011,0,0
1.9,66,193200,8800,2006,0,2
1.6,77,265000,9500,2011,0,2
1.4,55,235746,6300,2007,0,0
1.6,77,300000,9999,2012,0,2
1.2,55,231458,7990,2011,0,0
1.6,66,260000,8750,2012,0,0
1.9,47,329000,5900,2004,0,0
1.6,77,280000,8450,2010,0,0
1.2,55,257865,7790,2011,0,0
2.0,103,150000,7300,2006,0,2
2.0,103,280356,5800,2007,0,2
2.0,103,400000,8300,2006,0,2
1.9,77,302000,6450,2006,0,2
1.6,66,600000,10800,2015,0,2
1.6,77,241000,14900,2013,0,2
1.6,77,251000,13100,2010,0,2
1.6,77,185000,11300,2012,0,2
1.6,77,143000,13500,2011,0,2
2.0,103,243,13800,2011,2,2
1.6,77,180000,12200,2011,0,2
2.0,103,229000,12990,2010,2,2
1.6,77,320000,12500,2013,0,2
1.0,55,183000,13200,2016,0,0
2.0,103,270288,13850,2013,2,2
1.6,85,204207,19850,2018,0,2
1.6,77,231200,17450,2013,0,2
1.6,77,181000,15400,2011,0,2
2.0,103,236000,15999,2011,0,3
2.0,110,259002,18750,2014,0,2
1.6,81,203000,18500,2014,0,2
2.0,103,244321,15299,2010,0,2
2.0,110,275000,15900,2014,0,2
1.6,77,280000,15900,2014,0,2
1.6,77,300000,16900,2014,0,2
1.6,77,240000,17350,2014,0,2
2.0,103,250000,15500,2011,2,3
2.0,81,137000,17900,2012,0,5
2.0,125,290200,16700,2011,2,2
1.6,77,229000,16600,2012,0,2
1.6,81,238000,15600,2015,0,2
2.0,103,175000,14900,2010,0,5
2.0,81,188000,15200,2013,0,2
1.0,48,32000,24600,2022,0,0
2.0,135,195000,22000,2016,2,2
1.6,83,239720,20500,2016,0,2
2.0,110,284000,23500,2015,0,3
1.6,85,209190,22500,2018,0,2
2.0,103,240000,22000,2014,2,5
2.0,110,137809,26400,2017,2,2
1.6,88,240000,25900,2017,0,2
1.6,85,189997,28900,2019,2,2
